tweet_id,bbbbbbbbbbbtweet
667566909433380864,bbbbbbbbbbb"RT @TeamShowtimeAko: I've been that friend who wants to be with you, #ShowtimeKiLigContinues"
716455926576730112,bbbbbbbbbbb"#WomenRights #Women Indiana's new abortion law won't save babies. It will only make my pa... https://t.co/D3UKYLl2lu #Feminism #Uniteblue"
671941123900706816,bbbbbbbbbbb"#WomenRights #Women Women's rights: Nobel laureate for social, economic liberty: She said... https://t.co/WaRBLryTRG #Feminism #Uniteblue"
653806014576263170,bbbbbbbbbbb'RT @mfaytaren: @JemzelA @ofcaldub_tac @tataeryat @ae_aldub @annpareja12 @sarahmg0107 @ofcaldub_malay @Ofcaldub_Japan @aldubmaiden #ALDUBSta\xe2\x80\xa6'
716527800178466816,bbbbbbbbbbb'#Gender #UniteBlue New proposals to achieve two-third gender rule: Besides proposing a 20-... https://t.co/ksiFLAHDer #GenderEquality :-('
671800547645591552,bbbbbbbbbbb'#Abortion #ProChoice NI abortion law: Ruling could allow terminations for girls under 16:... https://t.co/zkKtKYKR3V #Feminism #Uniteblue'
653687441589534720,bbbbbbbbbbb'Maulan n umaga dito sa Bataan.. walang ibang gagawin kung di tumutok sa GMA7.\n#ALDUBStayWithMe'
716292730402410497,bbbbbbbbbbb'#PinkNews #GayNews Club ordered to pay $15k to trans man beaten and humiliated by security: A... https://t.co/8ABRwEWN6u #UniteBlue #LGBT'
746359233734713348,bbbbbbbbbbb'RT @larryelder: Obama/Hillary, anti #Brexit, warned that if Britain left they\'d be "at the back of the queue." Trump was pro Brexit. Voters\xe2\x80\xa6'
716480723318759425,bbbbbbbbbbb"#GenderEquality Aviation High seeks diversity with enrollment lottery: \xe2\x80\x9cI don't think you w... https://t.co/QfnUvZy7uU #Gender #UniteBlue"
656347104294469632,bbbbbbbbbbb'RT @GeekFanboi: #MagpasikatVhongRyan  https://t.co/Uw0Fw8F2P3'
716528840374243329,bbbbbbbbbbb'#GenderEquality Rasmussen too fast for Aussies in the pool: Gender equality is alive and we... https://t.co/czE3rDJNHe #Gender #UniteBlue'
719361241286725632,bbbbbbbbbbb'#Gender #UniteBlue Pascack school board to vote on new transgender guidelines: If approved... https://t.co/yoi9rbplWc #GenderEquality :-('
721822555338723330,bbbbbbbbbbb'RT @MAPSTER5500: #HillarySoQualified to get equal pay and rights for women #ImWithHer'
667612715456729088,bbbbbbbbbbb'RT @DelBlessy: @iamjulzjuly20 @TheCarlosaurus wow  naman  aabangan  natin  yan \n#ShowtimeKiLigContinues'
667313619609108480,bbbbbbbbbbb'RT @Jasooss: @HeBeInteresting  Team enjoyiing your contest.. Celebrating Mens Day by wearing cool blue #WearBlue #ShowMenSomeLove https://t\xe2\x80\xa6'
667624425940848640,bbbbbbbbbbb'RT @itsShowtimena: Ituloy natin ang #ShowtimeKiLigContinues hanggang weekend! Batiin ng HAPPY BDAY ang mga mahal bukas! iTweet na ang NAME \xe2\x80\xa6'
746371682416238594,bbbbbbbbbbb'RT @Lrihendry: Trump is not even in office yet and great things are happening all over the world! Coincidence?  #God #Britain #Brexit #Trum\xe2\x80\xa6'
745176788125442048,bbbbbbbbbbb'RT @MrChrisLent: How long has David Beckham lived outside the UK? Is he still eligible to vote in #EUref?'
721728883951710208,bbbbbbbbbbb'RT @richardmichaelm: I believe she will win! I believe @HillaryClinton  will win! https://t.co/CSaZ8BLVKC Vote April 19 #ImWithHer @Hillary\xe2\x80\xa6'
667564476732805120,bbbbbbbbbbb'RT @artken18: #ShowtimeKiLigContinues  in my heart you are no. One nothing else.'
656359703975366656,bbbbbbbbbbb"RT @TeamShowtimeAko: But they can't succeed in taking my inner peace #MagpasikatVhongRyan"
671951865542676480,bbbbbbbbbbb'#ReproductiveHealth Abortion After Roe v. Wade: The Ongoing Battle Over Reproductive Righ... https://t.co/iXIcCQx7cq #Abortion #Uniteblue'
667239799862898688,bbbbbbbbbbb'@ng1296 @HeBeInteresting  #WearBlue \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c  #ShowMenSomeLove  \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'
671966767879729152,bbbbbbbbbbb'#HinduWomen #Hindus Some Strange Inconsistencies In Our National Discourse - Part 1: This ... https://t.co/6qsh1VN057 #Hinduism #Feminism'
671843262408228864,bbbbbbbbbbb"#RapeCulture #Rapes What 'Jessica Jones' Got Right About My Experience As A Survivor: Through... https://t.co/QXinYH7mqe #WomenOfTheWorld"
667671657989836800,bbbbbbbbbbb'RT @ABSCBN4ver: DEAR ADMIN @itsShowtimena MAMAYA PO SANA ON TIME ULIT YUNG OHT PARA GANAHAN KAMI MAG TWEET SALAMAT #ShowtimeKiLigContinues'
656248768858185728,bbbbbbbbbbb'RT @TeamShowtimeAko: Tara tweet na ulit tayo!  GodBless Philippines #MagpasikatVhongRyan |RT'
656237242910793728,bbbbbbbbbbb'RT @TeamShowtimeAko: Pero di ko magawa #MagpasikatVhongRyan |RT'
667267620689846273,bbbbbbbbbbb'RT @DrDrupad: @HeBeInteresting #ShowMenSomeLove #WearBlue My Son in Blue :-) https://t.co/x4qxGoWMje'
699947955525193728,bbbbbbbbbbb'RT @LD_LH: So much for #liberal #blacklivesmatter tolerance. Nothing more than #bullies and #thugs https://t.co/psuvxRtRqy'
671944630364073984,bbbbbbbbbbb'#Racism #Racist :-( Talking about racism is like a telephone: Not too long ago, Sacramento St... https://t.co/BagpIofnzD #UniteBlue #Tcot'
653818043861102593,bbbbbbbbbbb'RT @jiodeleon: Hahahahahhhhahahhahahhahahhhahahahahaha. #ALDUBStayWithMe  https://t.co/Zt0NV9UGFz'
721770449491767296,bbbbbbbbbbb'RT @stylistkavin: That was not accidental. Anyone making a speech in front of 11k people rehearse before. #ImWithHer  https://t.co/Wrx3lK7J\xe2\x80\xa6'
721875248350531585,bbbbbbbbbbb'RT @Flxwu: How Hillary Clinton helped a program that\xe2\x80\x99s changing lives for New York\xe2\x80\x99s most vulnerable children: https://t.co/hrsxLBxpBN #ImW\xe2\x80\xa6'
667252135298359296,bbbbbbbbbbb"RT @HeBeInteresting: @ContestBoard Click a picture of yourself wearing blue to #ShowMenSomeLove this International Men's Day! #WearBlue #iP\xe2\x80\xa6"
656248810797010949,bbbbbbbbbbb"RT @TeamShowtimeAko: Right and I still love rap music, I love rap music but I'm tired of defending it #MagpasikatVhongRyan |RT"
745276906170359808,bbbbbbbbbbb'RT @ajcdeane: From the Mitchell brothers school of diplomacy #EUref #Brexit https://t.co/QBERK9aRHK'
667564191536943104,bbbbbbbbbbb'RT @MaMasalve: Luis: Miho tnatanggap m bang maging asawa c Tommy?\nMiho: yes,\n\nMay gosh,mag ipon n sa susunod s cmbahan n yan.haha\n\n#Showtim\xe2\x80\xa6'
656307757528682496,bbbbbbbbbbb'RT @ShowtimeCatOFC: Support @itsShowtimena  by changing your DP by this photo. RT if you done #MagpasikatVhongRyan https://t.co/bLid6VCCFz'
653919143347945473,bbbbbbbbbbb'RT @maiden16_aus: nag iisang meng @mainedcm #ALDUBStayWithMe  https://t.co/zyiHreslo3'
667620114208976896,bbbbbbbbbbb'RT @juliamlovers08: Every day holds the possibility of a miracle. - Elizabeth David #ShowtimeKiLigContinues'
653805997807439872,bbbbbbbbbbb'RT @GQpsalm23: Good morning Ms Angel. \n#ALDUBStayWithMe \nAll For Maine https://t.co/4Lwwrm0Ww3'
653685885536354305,bbbbbbbbbbb'RT @amiableaarlm: " I finally found the one. "\n#ALDUBStayWithMe'
656359670429323264,bbbbbbbbbbb'RT @rence_green: Yung napabaliktad ka sa kama pagkakita mo kay John Lloyd\nAno ba kse popoy?! #MagpasikatVhongRyan'
746230690908250112,bbbbbbbbbbb'RT @business: 5 things to watch for in the aftermath of #Brexit vote https://t.co/KBz2LqJ9fs https://t.co/0pbZLlaLxJ'
668148361602535424,bbbbbbbbbbb"RT @5SOSsUpdatess: Don't forget that the AMA's are tomorrow!! 5SOS will be performing \xf0\x9f\x98\x8a #MTVStars 5 Seconds of Summer"
666515904931344384,bbbbbbbbbbb'#Gawker #Feminist For All the "Homosexual Agenda" Fear-Mongering, Transgender People Stil... https://t.co/3YPmie8ARi #Feminism #Uniteblue'
736508734613147649,bbbbbbbbbbb'#Photo #Black &amp; #White Shadow Drive by evby - https://t.co/u1JF1Vr5EF https://t.co/01a73wTcE7'
659440667739844609,bbbbbbbbbbb"#Jezebel #Feminism Here's a Cool Idea That I'm Really Into: Getting a Labiaplasty to Fit Into... https://t.co/LUwNb4kJ95 #UniteBlue #Tcot"
663894460741328896,bbbbbbbbbbb'@hearallusall "If your actions inspire others to dream more, learn more, do more and become more, you are a leader." Thanks 4 the #RT'
667282107807326209,bbbbbbbbbbb"RT @_skumar: @LordEdwards95 Happy International Men's Day Greetings! Lets Celebrate &amp; #ShowMenSomeLove #MensDay19Nov #WearBlue https://t.co\xe2\x80\xa6"
667401679025938432,bbbbbbbbbbb'RT @victorymonk: I hope male constituents of @jessphillips will keep it in mind when they vote next time. #InternationalMensDay  https://t.\xe2\x80\xa6'
666637258724806656,bbbbbbbbbbb'#Rapes #RapesIndia Women should avoid dark roads: Alok Rawat, NCWs male member: ... sexual a... https://t.co/y4N8ixvB1j #India #VAW #Rape'
702551792039567360,bbbbbbbbbbb"#HonorKillings :-( Susan Granger's Oscar Predictions: Whether or not Obaid-Chinoy's \xe2\x80\x9cA Gi... https://t.co/6l8BJf2axY #Feminism #Uniteblue"
719137064126558213,bbbbbbbbbbb'#GenderEquality Finally Women enter the Inner Shrine of Shani Shingnapur Temple: \xe2\x80\x9cA Victory... https://t.co/EEqyIrQPGr #Gender #UniteBlue'
667286901913554944,bbbbbbbbbbb"RT @AbhayChakradhar: Dance to the Men's Day Anthem on #MensDay19Nov\nRendition by Violin Vasudevan https://t.co/qbHG10mTJu #ModiInUK https:/\xe2\x80\xa6"
666827231340007424,bbbbbbbbbbb'#Rape #Rapes :-( DNA Links Claremore Man To Serial Rape Investigation, Police Say: After the... https://t.co/o2621OOvNY #Misogyny #VAW :('
746189880330379265,bbbbbbbbbbb'SkyNews: .faisalislam with analysis on the #EUref and what increasingly looks like a victory for #Leave   \xe2\x80\xa6 https://t.co/3Gko7mv98Y'
660332330616119297,bbbbbbbbbbb'RT @gladiator498a: \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xb7\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa5 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xbe; \xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xb7 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa3\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x82 \xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 http://t.co/bBqeBpB5NC #mensday19nov #mramensday at Shaniwarw\xe2\x80\xa6'
667187450763223040,bbbbbbbbbbb'RT @HelpingMen: Well done @MatilandCouncil showing of #InternationalMensDay taking action to #HelpMenTalk about #MensHealth THANK U! https:\xe2\x80\xa6'
736640733571129349,bbbbbbbbbbb'#Photo #Black &amp; #White Two Novices by ZawMinTun2 - https://t.co/XTGsMNUFsg https://t.co/sGMhUD5K4K'
663926123559002112,bbbbbbbbbbb"@Leocadiodiaz TY 4 #RT - #Success: Stay focused so your victories won't be meaningless or too costly you lose everything in victory"
746190094210473984,bbbbbbbbbbb'BBCNews: RT BBCReferendum: Aberdeenshire votes to Remain. Full results: https://t.co/oouays4cJ1 #EURef \xe2\x80\xa6 https://t.co/LKAsmEqkSw'
663954271537360896,bbbbbbbbbbb'@Leocadiodiaz \xe2\x80\x9cSome people want it to happen, some wish it would happen, others make it happen.\xe2\x80\x9d Thanks again for the #RT'
666769232533680128,bbbbbbbbbbb"#WomenInTech #Women Mercer downs Tech women: Tuesday tease Howard Tennessee Tech's Samaria ... https://t.co/F4FYJDZvhg #WomenInSTEM #News"
666637376198832130,bbbbbbbbbbb'#Rape #Rapes :-( Why Speak Only for Nirbhaya? Why Not the 4-Year-Old Girl?: This question co... https://t.co/anopNWEL7G #Misogyny #VAW :('
746174688557207552,bbbbbbbbbbb'SkyNews: #EUref result set to go down to the wire as deep divisions within the UK put the vote on a knife-edge #EU\xe2\x80\xa6 https://t.co/UsRp53HM3A'
746252002137673728,bbbbbbbbbbb'RT @BBCReferendum: Wycombe votes to Remain. Full results: https://t.co/4hLZofNaC7 #EURef https://t.co/l7ImG1iLx8'
659474268304969728,bbbbbbbbbbb"#Abortion #ProChoice Shakespeare's 'Othello' Goes All-Female For An Important Cause: Having s... https://t.co/lsx5GAbhCq #UniteBlue #Tcot"
688921386165780481,bbbbbbbbbbb'#IMWITHHER #DemDebate. Im voting for Hillary! https://t.co/xJLtKj3J20'
660334742361927680,bbbbbbbbbbb"RT @swarup1972: Aaj Talk International Men's day : Swarup Sarkar \xe2\x80\xa6: https://t.co/xPkNdF7d20\n#MensDay19Nov Stop abuse men, as Men are human \xe2\x80\xa6"
719324943784148992,bbbbbbbbbbb'#Moms #MotherHood Efforts are on to reduce maternal deaths: Rathore: Ahead of National Sa... https://t.co/kWQ5yQDohI #Feminism #Uniteblue'
688931972580687872,bbbbbbbbbbb"RT @Wary12: Yes Hillary Clinton  did fight hard for Health care for all as First Lady that's why #ImWithHer #DemDebate  https://t.co/ZW7MN5\xe2\x80\xa6"
688910111906131968,bbbbbbbbbbb'RT @Lee_in_Iowa: #ImWithHer #DemDebate https://t.co/16BgZIa2Fu'
746253235263004673,bbbbbbbbbbb'RT @BBCReferendum: East Staffordshire votes to Leave. Full results: https://t.co/4hLZofNaC7 #EURef https://t.co/ucqzns0XwR'
746211225143377921,bbbbbbbbbbb'BBCNews: RT BBCReferendum: Guildford votes to Remain. Full results: https://t.co/oouays4cJ1 #EURef \xe2\x80\xa6 https://t.co/piismjfy38'
746166761330991104,bbbbbbbbbbb'DailyMailUK: Aberdeen votes: REMAIN\n\nIn: 63,985\nOut: 40,729\nhttps://t.co/oY7CqEYmz3 #EUref #EURefResults'
736610563929825280,bbbbbbbbbbb'#Photo #Black &amp; #White Stock Car Brazil - Round 3 - Goi\xc3\xa2nia by brunoterena - https://t.co/osdqJ5jTC0 https://t.co/aDiLkAIJ6F'
736444658239307777,bbbbbbbbbbb'#Photo #Black &amp; #White TRAIN STATION BW by NikolayTitev - https://t.co/lFaZPDEBAD https://t.co/3fmvDYfscK'
660333416953417728,bbbbbbbbbbb'RT @putsala_rao: #mensday19nov\nShow some love 2 men\n@Flipkart https://t.co/1gavvTfXZf'
660332108322242560,bbbbbbbbbbb"RT @srinumra1: Men understand their responsibilities &amp; go all out to fulfill them even when they aren't acknowledged. Show them that you ca\xe2\x80\xa6"
702291057342418944,bbbbbbbbbbb'#Feminist #Feminism Sex Positive Black Feminism Meets Celebrity Celibacy? Meagan Good, Ciara... https://t.co/Kl9j6gZXox #UniteBlue #Women'
702432157915082752,bbbbbbbbbbb'#Feminist #Feminism Dr. Angela Davis comes to the University of San Francisco: Dr. Davis clos... https://t.co/lqea3jZCOm #UniteBlue #Tcot'
666452415743328257,bbbbbbbbbbb"#WorkingWomen Proposals due for Women &amp; Children's: \xe2\x80\x9cWe have been working hard on our Childre... https://t.co/BSlnuWWIAt #Women #Feminism"
746182527686172672,bbbbbbbbbbb'MailOnline: RT DailyMailUK: Lancaster votes: LEAVE\n\nIn: 35,732\nOut: 37,309\nhttps://t.co/39P9Z25dI2 #EUref #EURefResults'
746146276329263104,bbbbbbbbbbb'RT @BBCReferendum: Local result - Strangford votes to Leave. Full results: https://t.co/4hLZofNaC7 #EURef https://t.co/FaPs228sca'
746145022215598080,bbbbbbbbbbb'MailOnline: RT DailyMailUK: Hartlepool votes: LEAVE\n\nIn: 14,029\nOut: 32,071\nhttps://t.co/wPqZN7W90U #EUref #EURefResults'
664017223829295104,bbbbbbbbbbb'@ShwanFathi Saying yes to everything takes the focus off your priorities &amp; devalues important aspects of your life. - TY 4 #RT'
660333546968473600,bbbbbbbbbbb'RT @knavdeeps: Celebrate #mensday19nov as men are human too. https://t.co/e6O1Cf8GVi'
666383188772655105,bbbbbbbbbbb"#HuffPostWomen :-) On Gawker's Problem With Women: On July 16, https://t.co/m8T2QN4ihO publ... https://t.co/8R5IMbaROK #Feminism #Uniteblue"
659527561131634688,bbbbbbbbbbb'#Transgender #Tcot A Transgender Focus: Like the 24-minute "Souls of Our Students," "A Tra... https://t.co/QEfbvPlpld #Transphobia #Trans'
667468494305406977,bbbbbbbbbbb'RT @MartinDaubney: BBC3 shows #AmISexist on #InternationalMensDay and misses no opportunity to man-bash. Bog off'
746175506446442496,bbbbbbbbbbb'itvnews: .Nigel_Farage says he dares to dream a #brexit is possible after itvnews reveals 80% probability of Leave\xe2\x80\xa6 https://t.co/K1pytqXV9X'
666607584044957697,bbbbbbbbbbb'#Gender #UniteBlue Two women killed in Greece earthquake: Athens, Nov 17: Two elderly wome... https://t.co/tj0vgJSXe2 #GenderEquality :-('
702310023985168384,bbbbbbbbbbb'#DomesticAbuse #VAW Joe Girardi walks tightrope on Aroldis Chapman abuse case: With commissi... https://t.co/EWNeVaQHzI #DomesticViolence'
663989180700237824,bbbbbbbbbbb'@TeIoMatua Thanks for the #RT: "You know you are on the road to success if you would do your job, and not be paid for it."'
663798520256794624,bbbbbbbbbbb'@helidaokello "Even if you\'re on the right track, you\'ll get run over if you just sit there." - thanks for the #RT'
746250991343906816,bbbbbbbbbbb'RT @BBCReferendum: Leeds votes to Remain. Full results: https://t.co/4hLZog4LtF #EURef https://t.co/sYBVd2lWcP'
736429340662112256,bbbbbbbbbbb'#Photo #Black &amp; #White Below the bridge by 1093928001 - https://t.co/KMsU0LEj69 https://t.co/KdP5Mazx79'
659479968385101824,bbbbbbbbbbb'#Salon #Tcot Florida newspaper says Rubio should resign from Senate: MIAMI (AP) \xe2\x80\x94 In a bl... https://t.co/1dlNFBIv3c #Feminism #Uniteblue'
659474264102334464,bbbbbbbbbbb'#Abortion #ProChoice Indian Women Discuss Their Sexting Habits &amp; Their Honesty Is All Kind Of... https://t.co/gEJO6cfQbF #UniteBlue #Tcot'
667270766396891136,bbbbbbbbbbb"RT @r_popz: Today on #InternationalMensDay MP's will debate male suicide. @JaneEllison will you attend and talk #BiggerIssues?"
746200470943739905,bbbbbbbbbbb'BBCNews: RT BBCReferendum: Southwark votes to Remain. Full results: https://t.co/oouays4cJ1 #EURef \xe2\x80\xa6 https://t.co/Hea5mx8BCt'
664017110595723264,bbbbbbbbbbb'@ShwanFathi Thanks for the #RT: "You know you are on the road to success if you would do your job, and not be paid for it."'
746251695986982913,bbbbbbbbbbb'RT @BBCReferendum: Calderdale votes to Leave. Full results: https://t.co/4hLZofNaC7 #EURef https://t.co/MyDbrQJwAt'
746253608560238592,bbbbbbbbbbb'RT @BBCReferendum: Rushmoor votes to Leave. Full results: https://t.co/4hLZofNaC7 #EURef https://t.co/8h9rMhCMsA'
702511245694357504,bbbbbbbbbbb'#HinduWomen #Hindus I am\xe2\x80\xa6Esakkimuthu: Occupation: Wholesale scrap dealer. This place looks... https://t.co/ef9sXxBSKX #Hinduism #Feminism'
688928021554724864,bbbbbbbbbbb'RT @PatPatvincent: Experience Matters!#ImWithHer #DemDebate #Hillary2016 #HillaryClinton @TheBriefing2016 @Madam_President @JW4Hillary http\xe2\x80\xa6'
746250156664848384,bbbbbbbbbbb'RT @BBCReferendum: Northampton votes to Leave. Full results: https://t.co/4hLZog4LtF #EURef https://t.co/Gf6ig4T9Zb'
719393755501973504,bbbbbbbbbbb'#Gawker #Feminist Trump Has Been Donating Free Rounds of Golf to Charities Instead of Cas... https://t.co/67DqYsgp7R #Feminism #Uniteblue'
663915436472467456,bbbbbbbbbbb'@dineshthesun Thanks for the #RT: "You know you are on the road to success if you would do your job, and not be paid for it."'
664073477830389760,bbbbbbbbbbb"RT @httpnafine: HOW CAN THIS BE SO NAKAKIKILIG WHEN THEY'RE JUST STARING AT EACH OTHER #OTWOLFinallyYours"
664069874935836676,bbbbbbbbbbb'RT @woahnadya: PSY na. 1.4M tweets as of now. 600K tweets more. Achieve? Achieved. #OTWOLFinallyYours'
688909180762107905,bbbbbbbbbbb'Hillary Clinton will be our next POTUS. So long as we unite together as democrats, and vote vote vote! #ImWithHer https://t.co/J7dcha52A7'
664062711064633344,bbbbbbbbbbb'RT @JaDine_Addicts: Star Cinema Awards \n\nFavorite TV Loveteam \nFavorite LOL Loveteam \nFavorite TV show - OTWOL\n-P \n#OTWOLFinallyYours'
719313614935433216,bbbbbbbbbbb'#Gender #UniteBlue N.J. school board set to vote on new transgender restroom policy: HILLS... https://t.co/kcNWnbGrex #GenderEquality :-('
746098557753692160,bbbbbbbbbbb'itvnews: How #EUref result might impact the British Overseas Territory of Gibraltar https://t.co/9z6fy6gFA1 https://t.co/741UlLFzXv'
719266034780254208,bbbbbbbbbbb'#Gender #UniteBlue Rifkin: HB2 makes North Carolina less safe: In an effort to address a n... https://t.co/i4v8DV3Wlb #GenderEquality :-('
702553415247769600,bbbbbbbbbbb'#WorkingWomen The Zika Virus Has Has Some Pregnant Women Thinking Twice About \xe2\x80\x9cBabym: The Cen... https://t.co/WMeG8IMtTD #Women #Feminism'
664072924178071552,bbbbbbbbbbb'RT @nadyabels: My eyes are rolling again.\n\n#OTWOLFinallyYours'
666626210944782336,bbbbbbbbbbb'#Antisemitism #World The effect of public and private schooling on anti-Semitism: The reducti... https://t.co/C0H4VaWw5G #UniteBlue #Tcot'
666520581605490688,bbbbbbbbbbb'#WomenInArmy Army declared no-violence workplace: The Australian army has been declared a... https://t.co/kBLJwgafWo #Feminism #Uniteblue'
667264785319333888,bbbbbbbbbbb'@UniOfYork @PhilipDaviesMP @jessphillips #InternationalMensDay is trending!'
702321268901588992,bbbbbbbbbbb"#WomenInTech #Women Women's Tennis Moves Up Two Spots to Program-High No. 8 in ITA Rankings... https://t.co/KKHIOJKZ6x #WomenInSTEM #News"
664483915634237440,bbbbbbbbbbb'RT @rachaelbydesign: Looking forward to speaking at #TechWeekLA tomorrow with @sofifii because we need more #womenintech #womenentrepreneur\xe2\x80\xa6'
657953011012993025,bbbbbbbbbbb'RT @soulxstylesh: @1DHQDaily\nDad: if u fail the text tmw forget Im your father\n*next day*\nDad: how was your exam?\nKid: sorry but who are u?\xe2\x80\xa6'
654060361352507392,bbbbbbbbbbb'RT @CNNPolitics: Stay engaged tonight with #DemDebate BINGO! http://t.co/FgjNm9vJWj via @brennawilliams http://t.co/VGvwLDC8fH'
710094811571683328,bbbbbbbbbbb"#WomenInArmy 'Begging for a tampon': Tory tax forces women to use newspapers &amp; socks, cla... https://t.co/QNIq5gzuxz #Feminism #Uniteblue"
668143299102814208,bbbbbbbbbbb"#WomenInPolitics Women's Cross Country Set For NCAA Championships on Saturday Afternoon: ... https://t.co/N1P5mwiiv8 #UniteBlue #Feminism"
664121494235148288,bbbbbbbbbbb'RT @CAMinOttawa: 16 Women Founders Making Moves in Tech: https://t.co/o7eXbPtMtg  via @Iggyneversleeps #WomenInTech'
663038466234687488,bbbbbbbbbbb'@HandbagsByDyana TY for #RT:)"A good leader takes a little more than his share of the blame, a little less than his share of the credit"'
724908254443257856,bbbbbbbbbbb'Ignore the polls get out &amp; Vote for @HillaryClinton &amp; her Delegates  #ImWithHer #ShesforUs #Democrats #UniteBlue https://t.co/7ZVDxOatrv'
658366913320382464,bbbbbbbbbbb'RT @1D_UpdatesSA_x: #EMABiggestFans1D  https://t.co/B0Ovqttanv'
654123527608512512,bbbbbbbbbbb'#Hillary2016 ruled this. #DemDebate'
658159739885383680,bbbbbbbbbbb'RT @1DfactsOMG: MEMORIES !\nPart 3.\n\nhttps://t.co/Zr2B1qqxYm\n\n#EMABiggestFans1D'
657761268434997249,bbbbbbbbbbb',,,,Voting for @rihanna Favorite Female Artist - SOUL/R&amp;B\n@rihanna @kanyewest @PaulMcCartney Collaboration Of The Year #AMAs'
658168904439590912,bbbbbbbbbbb'RT @1DHQDaily: We are not third. The order is completely random or thus based off on alphabetically. \n\n#EMABiggestFans1D  https://t.co/Dogi\xe2\x80\xa6'
710174457210404864,bbbbbbbbbbb'#Feminist #Feminism The Trouble with Women by Jacky Fleming review \xe2\x80\x93 delicious, funny, femin... https://t.co/PwjQltLRDx #UniteBlue #Women'
668122021365059584,bbbbbbbbbbb"#RapeCulture #Rapes Grace Mugabe's comments on rape invite Twitter's wrath: ... Women's Legal... https://t.co/P061yPrGNm #WomenOfTheWorld"
710267042272665600,bbbbbbbbbbb'#PinkNews #GayNews Georgia\xe2\x80\x99s anti-LGBT \xe2\x80\x98religious freedom\xe2\x80\x99 bill would allow hospitals to refu... https://t.co/IQcA4y5MES #UniteBlue #LGBT'
669839278483091457,bbbbbbbbbbb'Nothing is more despicable than respect based on fear. - Camus #quote'
746157605144436736,bbbbbbbbbbb'RT @britainelects: Caerphilly, #EUref result: \nRemain: 42.4% (39,178) \nLeave: 57.6% (53,295)'
669980219676237825,bbbbbbbbbbb'Sir Richard Branson.- #quote #image\nhttps://t.co/VtpednuDRk https://t.co/3Bu3zzbFkV'
663020145514819584,bbbbbbbbbbb'@surfinchef61 \xe2\x80\x9cThe only thing that is ultimately real about your journey is the step that you are taking at this moment." TY for #RT'
656739888289611776,bbbbbbbbbbb'EILYHugot YouWantMyHeart   /  "This is more than a crush."   #PushAwardsLizQuens'
656885686482563072,bbbbbbbbbbb"EverydayILoveYou Because #PushAwardsLizQuens\n\nCan't you forgive me?"
654132042028945408,bbbbbbbbbbb'AMAZING how many tweets there have been about #DemDebate.'
664433504307052544,bbbbbbbbbbb'RT @WATC_WeAreTech: Facebook and Linkedin work together to support women in technology - #WomenInTech Read more https://t.co/jMjbvVCJO1'
658070204090445824,bbbbbbbbbbb'RT @soulxstylesh: @1DHQDaily me man do you know who I am?? Im Edward Cullen I cant sleep #EMABiggestFans1D'
746214400206376960,bbbbbbbbbbb'RT @BBCr4today: London stock market may not open on time this morning says @BBCSimonJack #Brexit'
665825522497245184,bbbbbbbbbbb'RT @janyapbu02: I miss you Zayn!! Cute!!\n#MTVStars One Direction https://t.co/my42FeEgQJ'
669991531747627008,bbbbbbbbbbb'Be sincere. Be brief. Be seated. - Franklin D. Roosevelt #quote #speaking'
663132838066298880,bbbbbbbbbbb'@imtherealginger "Accept what is, let go of what was, and have faith in what will be." -Thanks for the #RT and for following my tweets.'
664058567066939393,bbbbbbbbbbb'RT @developerWorks: What do the top 10 technology trends have to do with #dWpremium? https://t.co/cOvXs38IlR #womenintech @amartin171 @ibma\xe2\x80\xa6'
665663609771532288,bbbbbbbbbbb"RT @ihexrtniall: i'll tweet 100 pic of the boys\n1 Rt = 1 Vote\n24\\100\n#MTVStars One Direction https://t.co/1mXTCv1Tot"
664443574814162945,bbbbbbbbbbb"RT @HazelStarheart: Let's show up for @EmilyAviva and help her save the world one line of #code at a time!  #girlslikeus #womenintech https\xe2\x80\xa6"
